
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Thailand","THA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.985","1.239","1.217","1.126","0.901","1.033","0.847","3.41","2.99","2.435","2.692","1.976","1.623","1.62","1.47","1.303","1.277","1.3","1.522","0.622","0.646","0.622","0.259","0.586","0.589","0.666","0.818","0.785","0.703","1.109","1.186","0.84","0.816",
"Tajikistan","TJK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.004","2.215","6.54","9.284","10.866","14.135","14.661","17.401","16.238","15.785","15.356","14.915","14.495","14.086","13.695","13.303","12.906","12.497","12.107","11.491","10.875","10.249","9.634","9.026","8.421","7.815","7.812","7.806","7.804","8.165","8.26","7.906","7.907",
"Turkmenistan","TKM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.042","2.185","2.185","6.837","12.068","14.978","15.986","17.734","18.472","17.092","15.856","14.694","13.442","12.173","10.854","9.571","8.304","7.057","5.825","5.679","5.686","5.681","5.686","5.705","5.723","5.741","5.759","5.768","5.777","6.443","6.363","5.875","5.874",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31693111589783","5.29661421121024","5.10876335467986","5.59467389936721","6.68048443643133","6.912492266872","6.57529989497357","6.98529850052597","7.95299697321435","8.02296968258969","7.73816523382385","8.124918258806","7.78779102473007","7.13313309537198","6.75437298228065","6.21036296046237","5.82321287170588","5.54557456858164","6.50144973952699","5.98625075681232","5.5294941778686","5.42728790045053","5.42925040146016","5.35814715854128","5.79315006795991","6.79868497906932","7.01651027381972","6.92211659020044","6.91898273046907","9.04433743126059","7.74953071578858","5.84629708755355","5.35433050073333",
"Timor-Leste","TLS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.732","2.702","2.674","2.692","2.71","2.722","2.748","2.797","2.997","2.944","2.851","2.717","2.784","2.857","2.815","2.825","2.784","2.751","2.693","2.699","2.816","2.933","3.053","3.151","3.251","3.34","3.05","2.735","2.331","2.157","1.855","1.523","1.509",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5953271580666","11.1442002741568","11.7803386217984","11.785573620329","12.204044605925","11.3263640279425","10.8944809526165","11.0266324860364","11.3974130465259","11.7004667464869","11.6013825276157","11.5309204765273","11.2831959614815","9.7129618347319","9.98840630512975","9.24160514261246","8.92628813869733","8.62097235260582","8.47941042814385","8.5993443756667","9.44772586302441","9.95715201955166","9.60962442986265","9.72709071432637","10.0926797373509","10.1322547565739","10.2953937000232","10.0587734575036","9.26985737011108","10.2004414127337","9.89514024079245","9.20809413970773","9.03394175324939",
"Tonga","TON","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02","1.011","0.962","1.253","1.47","1.769","2.099","2.464","2.721","3.017","3.278","3.538","3.787","2.886","1.883","0.798","0.865","0.916","1.03","1.106","1.169","1.198","1.278","1.399","1.473","1.486","1.546","1.63","1.639","1.982","1.8","1.895","1.851",
"South Asia (IDA & IBRD)","TSA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.91003400383323","5.91764914580973","5.93429578413423","5.90900252893662","6.02465891774777","6.13181106729208","6.27517390292836","6.4103239842545","6.54339233336453","6.66983764431638","6.81373006543512","6.98822429966018","7.10237811147233","7.1626515085876","7.20931353906709","7.08801156028824","7.06033981557635","7.07435209423661","7.09772127709228","6.92717586224279","6.87231814567284","7.1244220177085","6.99693415293138","6.81878142071396","6.86008055264885","6.73095589835681","6.79659043467277","6.84991910153377","6.16545091714456","7.64430143819767","6.45743902830025","4.99680108105235","4.45719082867045",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32625039662787","6.40336760187873","6.42276447838474","6.34151187931506","6.18145704546305","6.08161989733881","6.03248519910346","6.03297675291195","6.11507898747686","6.12474942213909","6.03261610135423","5.89692382474589","5.77809956985369","5.62508426826646","5.51268763593247","5.39463466995748","5.35115583830923","5.34779876081984","5.40965417384621","5.6109859659462","5.50851262676547","5.43658832676256","5.29194450641681","5.36568763954722","5.53126905410889","5.60108285714159","5.69642458780249","5.66248246583326","5.77871375227806","6.08795722320518","6.01822014806283","5.30916123485195","5.25206823969833",
"Trinidad and Tobago","TTO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.644","17.001","17.598","16.106","15.151","13.193","12.211","11.288","10.816","10.184","8.61","7.728","8.256","6.348","5.791","4.494","3.88","3.508","4.568","3.582","2.855","3.097","2.273","2.141","2.056","3.238","3.278","3.239","3.134","3.742","3.823","3.924","3.754",
"Tunisia","TUN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.548","15.203","15.549","15.599","15.928","15.624","15.485","15.019","14.757","14.549","14.006","14.142","13.922","13.499","12.055","11.533","11.329","11.14","11.257","10.879","15.026","14.616","13.258","11.457","12.39","12.366","12.378","12.495","13.838","14.69","14.066","13.279","12.875",
"Turkiye","TUR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.671","8.812","8.827","8.772","7.771","6.892","6.478","6.919","7.727","6.577","8.722","10.713","10.71","10.787","10.452","9.928","10.049","10.742","13.916","11.441","9.182","8.551","8.757","9.044","9.259","9.606","9.433","9.562","12.395","12.313","10.673","8.949","8.054",
"Tuvalu","TUV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.841","2.984","3.241","3.294","3.203","3.101","3.055","3.078","3.094","3.085","3.025","2.803","2.592","2.409","2.257","2.118","2.145","2.201","2.244","2.473","2.632","2.382","2.095","1.568","1.562","1.587","1.613","1.654","1.703","1.904","1.926","1.728","1.726",
"Uganda","UGA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.638","2.716","2.671","2.652","2.463","2.45","2.481","2.642","2.671","2.725","2.72","2.706","2.734","2.182","1.708","1.987","2.292","2.566","2.994","2.978","2.871","2.868","1.386","1.878","2.279","2.674","3.157","2.923","2.678","3.352","2.86","2.369","2.282",
"Ukraine","UKR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.126","2.126","2.239","2.239","6.295","8.021","9.463","11.869","12.418","12.23","11.532","10.543","9.397","8.888","7.536","7.018","6.703","6.634","10.364","9.36","9","8.557","8.076","10.92","10.131","10.885","11.151","10.053","8.504","9.844","9.547","","",
"Upper middle income","UMC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84110205389644","3.95068349196875","4.19118665323255","4.58845138082929","4.99006869815553","5.1203931037202","5.09109885149042","5.41747752510233","5.69885263168587","5.63159134710239","5.91024494934732","6.2902856583191","6.34830215084059","6.1215128185696","6.12531537348052","5.89084712389411","5.78595855735362","5.81394295285701","6.19405985122562","5.87865867764034","5.67994893012001","5.62484564147121","5.58591980277487","5.63875257170953","5.82235249726893","6.044916216563","6.01254425997433","5.9377867720936","6.04341837619156","6.79073752984589","6.28364492666268","5.94790492581787","5.60413762685617",
"Uruguay","URY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.202","6.921","6.556","7.028","7.94","9.384","8.899","7.189","8.093","10.201","11.354","13.305","13.418","10.181","9.442","8.21","6.77","5.676","5.545","5.295","4.843","4.921","5.003","5.055","6.356","6.493","6.555","6.859","7.203","8.572","7.901","6.879","7.411",
"United States","USA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.154","7.902","7.168","6.174","5.633","5.435","4.937","4.418","4.117","3.901","4.797","5.929","6.268","5.641","5.072","4.619","4.725","6.097","10.287","10.515","9.371","8.222","7.634","6.261","5.367","4.938","4.395","3.946","3.721","7.802","5.466","3.681","3.78",
"Uzbekistan","UZB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.594","2.427","3.086","4.758","5.251","7.424","7.782","9.743","9.977","9.418","8.803","8.147","7.449","6.702","5.928","5.125","4.304","4.272","4.456","4.718","5.052","4.973","4.98","5.213","5.276","5.289","5.98","5.096","4.206","3.949","4.261","3.34","3.333",
"St. Vincent and the Grenadines","VCT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.478","18.517","18.893","19.462","19.755","20.383","20.425","21.123","21.426","21.997","22.622","22.118","21.429","20.959","20.895","20.591","20.36","20.223","20.873","21.503","21.591","21.389","20.84","20.711","20.594","20.476","20.456","20.441","20.724","22.316","21.942","21.016","20.094",
"Venezuela, RB","VEN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53","8.169","7.172","7.95","8.797","10.182","9.645","9.811","13.338","13.618","12.38","14.5","14.573","13.318","10.04","8.11","7.045","6.262","6.184","7.216","6.702","6.265","6.835","6.321","5.852","5.256","4.521","5.012","5.509","7.29","6.699","5.461","5.236",
"British Virgin Islands","VGB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.405","10.697","10.981","10.759","10.444","10.106","9.919","9.581","9.485","9.228","9.37","9.641","9.84","9.527","9.436","9.052","8.885","9.091","10.543","10.72","10.87","10.97","11.408","11.327","11.247","11.31","11.118","11.361","11.474","13.763","12.993","11.734","11.289",
"Viet Nam","VNM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43","2.391","2.301","2.219","2.195","2.16","3.188","2.419","2.255","2.374","2.27","1.918","1.88","1.856","1.919","2.01","2.114","2.009","1.89","1.148","1.088","1.115","1.484","1.397","1.984","1.99","2.036","1.284","1.758","1.785","2.476","1.627","1.729",
"Vanuatu","VUT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.008","5.991","6.255","6.122","6.161","6.125","6.229","6.227","6.276","6.253","6.359","6.492","6.533","6.344","6.089","5.994","5.359","4.692","4.11","4.158","4.22","4.275","4.31","4.332","4.365","4.315","4.284","4.262","4.307","3.984","4.297","4.095","4.037",
"World","WLD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9883207656207","5.17192775273441","5.4299727723237","5.62549175084643","5.74650047191485","5.82360092214513","5.83049024587312","6.00891207459741","6.16428975789918","6.03941911161889","6.16007175902344","6.42635437567863","6.50674744825245","6.331700639351","6.24823728599896","6.00487124464787","5.81518339046722","5.89473122465092","6.50561786037239","6.35231098635061","6.19552652664052","6.20641327424137","6.14675473008798","6.00321153280862","6.01063570590494","5.97123824124199","5.87513336365673","5.72929731075193","5.52634618655897","6.58373857617514","5.94061568429883","5.09586011038552","4.80348502817463",
"Samoa","WSM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.837","2.133","2.349","2.618","2.83","3.067","3.298","3.602","3.92","4.133","4.332","4.362","4.431","4.556","4.613","4.724","4.83","4.944","5.054","5.044","5.111","7.855","7.86","7.801","7.251","6.713","6.321","6.393","6.449","6.943","7.006","6.675","6.557",
"Kosovo","XKX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.183","9.127","9.382","9.392","10.044","10.637","11.269","11.862","12.479","12.25","12.128","11.987","11.932","11.846","11.751","11.726","11.723","11.766","11.769","11.708","12.163","12.307","12.498","12.345","16.848","17.334","17.523","16.625","16.295","16.982","17.25","16.488","16.18",
"South Africa","ZAF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.215","18.441","18.343","18.11","17.828","17.657","17.675","17.799","17.889","17.804","17.692","17.624","17.682","17.589","17.513","17.39","17.356","17.463","19.561","21.69","19.949","20.43","20.836","21.191","21.179","22.316","22.505","22.767","24.198","23.259","27.465","27.374","26.322",
"Zambia","ZMB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.104","17.738","18.907","17.957","16.248","14.833","13.301","12.45","13.38","14.262","14.691","15.369","15.872","16.411","16.867","13.892","10.963","8.124","10.759","13.313","10.57","7.812","7.948","7.978","8.103","8.142","8.178","4.984","5.801","5.587","4.764","5.744","5.664",
"Zimbabwe","ZWE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.497","6.701","6.806","6.784","7.373","7.93","8.727","7.92","7.315","6.727","6.069","5.477","4.912","4.254","4.409","4.466","4.622","4.915","4.938","4.863","4.724","4.496","4.452","4.36","5.125","5.795","6.408","7.01","7.759","8.732","9.219","9.614","8.694",
